0.029343,0.000597
0.000597,0.030298

0.299201,-0.004290
-0.004290,0.293841

3.042372,-0.000259
-0.000259,3.109311

31.884211,-0.321109
-0.321109,32.375488

540.168939,20.539300
20.539300,548.126346
