0.010139,0.000152
0.000152,0.009954

0.008282,-0.000002
-0.000002,0.008296

0.006832,-0.000016
-0.000016,0.006836

0.004724,-0.000466
-0.000466,0.004738

0.004584,-0.000167
-0.000167,0.004443

0.004407,0.000041
0.000041,0.004324

0.004491,-0.000117
-0.000117,0.004327

0.004634,-0.000465
-0.000465,0.004600

0.004861,-0.000876
-0.000876,0.004925

0.005529,-0.001294
-0.001294,0.005655

0.006640,-0.001576
-0.001576,0.006395
