0.005219,-0.000007
-0.000007,0.005260

0.052621,0.001101
0.001101,0.053100

0.531145,-0.006214
-0.006214,0.530805

5.717430,0.111395
0.111395,5.741108

104.041670,-1.444838
-1.444838,103.843291
